manufacturer,processor_family,code_name,feature_size,channel_length,vdd_low,vdd_high,Vdd,clock,hw_ncores,tdp_W,transistors_million,die_size_mm2,year,heat_densit_Wpercm2
Intel,Core i5,Ivy Bridge,,,,,,2800,4,65,,,,
Intel,Core i5,Ivy Bridge,,,,,,2900,4,65,,,,
Intel,Core i5,Ivy Bridge,,,,,,3300,4,77,,,,
Intel,Core i5,Ivy Bridge,,,,,,3400,4,77,,,,
Intel,Core i5,Ivy Bridge,,,,,,2300,4,45,,,,
Intel,Core i7,Ivy Bridge,,,,,,3500,4,77,,,,
Intel,Core i7,Ivy Bridge,,,,,,3100,4,65,,,,
Intel,Core i7,Ivy Bridge,,,,,,2500,4,45,,,,
Intel,Core i5,Sandy Bridge,,,,,,3400,4,95,,,,
Intel,Core i3,Ivy Bridge,,,,,,1800,2,17,,,,
Intel,Core i3,Ivy Bridge,,,,,,2400,2,35,,,,
Intel,Core i5,Ivy Bridge,,,,,,3100,4,65,,,,
Intel,Core i5,Ivy Bridge,,,,,,3400,4,77,,,,
Intel,Core i5,Ivy Bridge,,,,,,2900,2,35,,,,
Intel,Core i5,Ivy Bridge,,,,,,1700,2,17,,,,
Intel,Core i5,Ivy Bridge,,,,,,2500,2,35,,,,
Intel,Core i7,Ivy Bridge,,,,,,1900,2,17,,,,
Intel,Xeon,Ivy Bridge,,,,,,3700,4,87,,,,
Intel,Xeon,Ivy Bridge,,,,,,3600,4,69,,,,
Intel,Xeon,Ivy Bridge,,,,,,3500,4,69,,,,
Intel,Xeon,Ivy Bridge,,,,,,2500,4,45,,,,
Intel,Xeon,Ivy Bridge,,,,,,3400,4,77,,,,
Intel,Xeon,Ivy Bridge,,,,,,3400,4,69,,,,
Intel,Xeon,Ivy Bridge,,,,,,3300,4,69,,,,
Intel,Xeon,Ivy Bridge,,,,,,3100,4,69,,,,
Intel,Xeon,Ivy Bridge,,,,,,2300,2,17,,,,
Intel,Pentium,Sandy Bridge-EN,,,0.6,1.35,0.975,1200,2,40,,,,
Intel,Xeon,Sandy Bridge EN,,,0.6,1.35,0.975,1800,6,60,,,,
Intel,Pentium,Sandy Bridge,,,,,,2600,2,35,,,,
Intel,Celeron,Sandy Bridge,,,,,,1500,1,17,,,,
AMD,80386,,0.8,0.8,,,,40,1,,,,1991,
AMD,80486,DX,0.5,0.5,5,5,5,40,1,3,0.93,89,1993,3.370786517
AMD,Athlon,Pluto,0.18,0.1,,,,550,1,,,,1999,
AMD,Athlon,Pluto,0.18,0.1,,,,600,1,,,,1999,
AMD,Athlon,Pluto,0.18,0.1,,,,650,1,,,,1999,
AMD,Athlon,Pluto,0.18,0.1,1.8,1.8,1.8,750,1,,22,102,1999,0
AMD,Athlon,Pluto,0.18,0.1,,,,800,1,,,,1999,
AMD,Athlon,Pluto,0.18,0.1,,,,850,1,,,,1999,
AMD,Athlon,Pluto,0.18,0.1,,,,900,1,,,,1999,
AMD,Athlon,Thunderbird,0.18,0.1,1.8,1.8,1.8,1000,1,49,37,120,1999,40.83333333
AMD,Athlon,Thunderbird,0.18,0.1,,,,1100,1,,,,1999,
AMD,Athlon,Thunderbird,0.18,0.1,,,,1200,1,,,,1999,
AMD,Athlon,Thunderbird,0.18,0.1,,,,1300,1,,,,1999,
AMD,Athlon,Thunderbird,0.18,0.1,,,,1333,1,,,,1999,
AMD,Athlon,Thunderbird,0.18,0.1,1.8,1.8,1.8,1400,1,56,,120,1999,46.66666667
AMD,Athlon 64,,0.09,0.053,,,,1200,1,,,,2005,
AMD,Athlon 64,ClawHammer,0.13,0.07,1.5,1.5,1.5,2000,1,89,,,2003,
AMD,Athlon 64,ClawHammer,0.13,0.07,,,,2000,1,,,,2003,
AMD,Athlon 64,ClawHammer,0.13,0.07,,,,2600,1,,,,2003,
AMD,FX,SledgeHammer,0.13,0.07,,,,2200,1,,,,2003,
AMD,FX,SledgeHammer,0.13,0.07,,,,2400,1,,,,2003,
AMD,FX,ClawHammer,0.13,0.07,1.5,1.5,1.5,2600,1,89,105.9,193,2003,46.11398964
AMD,FX,San Diego,0.09,0.053,1.4,1.4,1.4,2800,1,104,114,115,2005,90.43478261
AMD,FX,Toledo,0.09,0.053,1.3,1.35,1.325,2600,2,110,233,199,2005,55.27638191
AMD,FX,Windsor,0.09,0.053,1.35,1.35,1.35,2800,2,125,243,220,2005,56.81818182
AMD,Athlon 64 X2,Manchester,0.09,0.053,,,,2200,2,,,,2005,
AMD,Athlon 64 X2,Brisbane,0.065,0.035,1.25,1.25,1.25,2600,2,65,154,126,2006,51.58730159
AMD,Athlon 64 X2,Brisbane,0.065,0.035,1.3,1.35,1.325,3100,2,125,227,220,2006,56.81818182
AMD,Athlon 64 X2,Brisbane,0.065,0.035,1.35,1.4,1.375,3200,2,125,227,230,2006,54.34782609
AMD,Athlon 64 X2,Tyler,0.065,0.035,1.075,1.125,1.1,1600,2,20,,,2006,
AMD,Athlon 64 X2,Lion,0.065,0.035,0.95,1.1,1.025,2100,2,35,,,2006,
AMD,Athlon II,Propus,0.045,0.025,0.85,1.25,1.05,2900,4,95,,,2007,
AMD,Athlon MP,Palomino,0.18,0.1,,,,1200,1,,,,1999,
AMD,Athlon MP,Palomino,0.18,0.1,,,,1333,1,,,,1999,
AMD,Athlon MP,Palomino,0.18,0.1,,,,1400,1,,,,1999,
AMD,Athlon MP,Palomino,0.18,0.1,,,,1533,1,,,,1999,
AMD,Athlon MP,Palomino,0.18,0.1,,,,1667,1,,,,1999,
AMD,Athlon MP,Palomino,0.18,0.1,,,,1733,1,,,,1999,
AMD,Athlon MP,Thoroughbred,0.13,0.07,,,,1800,1,,,,2003,
AMD,Athlon MP,Thoroughbred,0.13,0.07,,,,2000,1,,,,2003,
AMD,Athlon MP,Thoroughbred,0.13,0.07,,,,2133,1,,,,2003,
AMD,Athlon X2,Kuma,0.065,0.035,1.05,1.325,1.1875,2500,2,95,450,285,2006,33.33333333
AMD,Athlon X2,Kuma,0.065,0.035,,,,2700,2,95,463,285,2006,33.33333333
AMD,Athlon XP,Palomino,0.18,0.1,,,,1333,1,,,,1999,
AMD,Athlon XP,Palomino,0.18,0.1,,,,1400,1,,,,1999,
AMD,Athlon XP,Palomino,0.18,0.1,,,,1466,1,,,,1999,
AMD,Athlon XP,Palomino,0.18,0.1,,,,1533,1,,,,1999,
AMD,Athlon XP,Palomino,0.18,0.1,,,,1600,1,,,,1999,
AMD,Athlon XP,Palomino,0.18,0.1,,,,1667,1,,,,1999,
AMD,Athlon XP,Palomino,0.18,0.1,,,,1733,1,,,,1999,
AMD,Athlon XP,Thoroughbred,0.13,0.07,1.5,1.5,1.5,1800,1,62,37.2,85,2003,72.94117647
AMD,Athlon XP,Thoroughbred,0.13,0.07,,,,2000,1,,,,2003,
AMD,Athlon XP,Thoroughbred,0.13,0.07,,,,2133,1,,,,2003,
AMD,Athlon XP,Thoroughbred,0.13,0.07,,,,2166,1,,,,2003,
AMD,Athlon XP,Thoroughbred,0.13,0.07,,,,2250,1,,,,2003,
AMD,Athlon XP,Barton,0.13,0.07,1.5,1.5,1.5,2167,1,74.3,54.3,101,2003,73.56435644
AMD,Athlon XP,Barton,0.13,0.07,,,,2200,1,,,,2003,
AMD,K5,SSA/5,0.5,0.5,3.52,3.52,3.52,75,1,,4.3,251,1993,0
AMD,K5,SSA/5,0.5,0.5,3.52,3.52,3.52,90,1,11,4.3,251,1993,4.38247012
AMD,K6,Model 6,0.35,0.35,3.2,3.3,3.25,233,1,17,8.8,157,1997,10.82802548
AMD,K6,Little Foot,0.25,0.25,2.2,2.2,2.2,300,1,9.5,8.8,68,1998,13.97058824
AMD,K6-2,Chomper,0.25,0.25,2.4,2.4,2.4,333,1,11.4,9.3,81,1998,14.07407407
AMD,K6-2,Chomper Extended,0.25,0.25,2.4,2.4,2.4,400,1,13.6,,81,1998,16.79012346
AMD,K6-2,Chomper Extended,0.25,0.25,,,,500,1,,,,1998,
AMD,K6-III,Sharptooth,0.25,0.25,2.4,2.4,2.4,450,1,17.1,21.3,135,1999,12.66666667
AMD,Opteron,SledgeHammer,0.13,0.07,,,,1400,1,,,,2003,
AMD,Opteron,SledgeHammer,0.13,0.07,,,,1600,1,,,,2003,
AMD,Opteron,SledgeHammer,0.13,0.07,1.55,1.55,1.55,1800,1,89,105.9,193,2003,46.11398964
AMD,Opteron,SledgeHammer,0.13,0.07,1.4,1.5,1.45,2000,1,89,106,193,2003,46.11398964
AMD,Opteron,SledgeHammer,0.13,0.07,,,,2200,1,,,,2003,
AMD,Opteron,SledgeHammer,0.13,0.07,,,,2400,1,,,,2003,
AMD,Opteron,Venus,0.09,0.053,,,,2600,1,,,,2005,
AMD,Opteron,Venus,0.09,0.053,,,,2800,1,,,,2005,
AMD,Opteron,Venus,0.09,0.053,,,,3000,1,,,,2005,
AMD,Opteron,Denmark,0.09,0.053,,,,2600,1,,,,2005,
AMD,Opteron,SledgeHammer,0.13,0.07,,,,2000,1,,,,2003,
AMD,Opteron,SledgeHammer,0.13,0.07,,,,2200,1,,,,2003,
AMD,Opteron,SledgeHammer,0.13,0.07,,,,2400,1,,,,2003,
AMD,Opteron,Troy,0.09,0.053,,,,2600,1,,,,2005,
AMD,Opteron,Troy,0.09,0.053,1.35,1.4,1.375,2800,1,92.6,106,115,2005,80.52173913
AMD,Opteron,Troy,0.09,0.053,1.35,1.4,1.375,3000,1,92.6,106,115,2005,80.52173913
AMD,Opteron,Italy,0.09,0.053,,,,1800,2,,,,2005,
AMD,Opteron,Italy,0.09,0.053,,,,2200,2,,,,2005,
AMD,Opteron,Italy,0.09,0.053,,,,2400,2,,,,2005,
AMD,Opteron,Italy,0.09,0.053,,,,2600,2,,,,2005,
AMD,Opteron,SledgeHammer,0.13,0.07,,,,2400,2,,,,2003,
AMD,Opteron,Athens,0.09,0.053,,,,2600,2,,,,2005,
AMD,Opteron,Athens,0.09,0.053,,,,2800,2,,,,2005,
AMD,Opteron,Athens,0.09,0.053,,,,3000,2,,,,2005,
AMD,Opteron,Egypt,0.09,0.053,,,,2400,2,,,,2005,
AMD,Opteron,Egypt,0.09,0.053,,,,2600,2,,,,2005,
AMD,Opteron,Egypt,0.09,0.053,1.3,1.35,1.325,2800,2,95,233,199,2005,47.73869347
AMD,Opteron,Santa Ana,0.09,0.053,,,,1800,2,,,,2005,
AMD,Opteron,Santa Ana,0.09,0.053,,,,2000,2,,,,2005,
AMD,Opteron,Santa Ana,0.09,0.053,,,,2200,2,,,,2005,
AMD,Opteron,Santa Ana,0.09,0.053,,,,2400,2,,,,2005,
AMD,Opteron,Santa Ana,0.09,0.053,1.3,1.35,1.325,2600,2,103,227.4,230,2005,44.7826087
AMD,Opteron,Santa Ana,0.09,0.053,,,,2800,2,,,,2005,
AMD,Opteron,Budapest,0.065,0.035,,1.2,1.2,2100,4,95,463,,2006,
AMD,Opteron,Budapest,0.065,0.035,,1.2,1.2,2200,4,95,463,,2006,
AMD,Opteron,Budapest,0.065,0.035,,1.2,1.2,2300,4,95,463,,2006,
AMD,Opteron,Santa Rosa,0.09,0.053,1.3,1.35,1.325,1800,2,95,227.4,230,2005,41.30434783
AMD,Opteron,Santa Rosa,0.09,0.053,1.3,1.35,1.325,2000,2,95,227.4,230,2005,41.30434783
AMD,Opteron,Santa Rosa,0.09,0.053,1.3,1.35,1.325,2200,2,95,227.4,230,2005,41.30434783
AMD,Opteron,Santa Rosa,0.09,0.053,1.3,1.35,1.325,2400,2,95,227.4,230,2005,41.30434783
AMD,Opteron,Santa Rosa,0.09,0.053,1.3,1.35,1.325,2600,2,95,227.4,230,2005,41.30434783
AMD,Opteron,Santa Rosa,0.09,0.053,1.3,1.35,1.325,2800,2,95,227.4,230,2005,41.30434783
AMD,Opteron,Santa Rosa,0.09,0.053,1.3,1.35,1.325,3000,2,95,227.4,230,2005,41.30434783
AMD,Opteron,Barcelona,0.065,0.035,,1.2,1.2,2000,4,95,463,285,2006,33.33333333
AMD,Opteron,Barcelona,0.065,0.035,,1.2,1.2,2300,4,95,463,285,2006,33.33333333
AMD,Opteron,Shanghai,0.045,0.025,,1.35,1.35,2700,4,115,,,2007,
AMD,Opteron,Shanghai,0.045,0.025,,1.325,1.325,2900,4,115,,,2007,
AMD,Opteron,Istanbul,0.045,0.025,,1.3,1.3,2600,6,115,904,346,2007,33.23699422
AMD,Opteron,Santa Rosa,0.09,0.053,1.375,1.375,1.375,2800,2,120,243,220,2005,54.54545455
AMD,Opteron,Santa Rosa,0.09,0.053,1.375,1.375,1.375,3000,2,120,243,220,2005,54.54545455
AMD,Opteron,Barcelona,0.065,0.035,1.2,1.2,1.2,2000,4,75,463,285,2006,26.31578947
AMD,Opteron,SledgeHammer,0.13,0.07,,,,1400,1,,,,2003,
AMD,Opteron,SledgeHammer,0.13,0.07,,,,2000,1,,,,2003,
AMD,Opteron,Santa Rosa,0.09,0.053,1.325,1.375,1.35,2800,2,119,,,2005,
AMD,Opteron,Santa Rosa,0.09,0.053,1.325,1.375,1.35,3000,2,119,,,2005,
AMD,Opteron,Barcelona,0.065,0.035,,,,2500,4,119,463,285,2006,41.75438596
AMD,Opteron,Istanbul,0.045,0.025,,1.3,1.3,2800,6,137,,,2007,
AMD,Phenom II,Heka,0.045,0.025,0.875,1.425,1.15,2600,3,95,758,258,2007,36.82170543
AMD,Phenom II,Heka,0.045,0.025,0.875,1.425,1.15,2800,3,95,758,258,2007,36.82170543
AMD,Phenom II,Deneb,0.045,0.025,0.875,1.425,1.15,2500,4,95,758,258,2007,36.82170543
AMD,Phenom II,Deneb,0.045,0.025,0.875,1.425,1.15,2600,4,95,758,258,2007,36.82170543
AMD,Phenom II,Deneb,0.045,0.025,0.875,1.425,1.15,2600,4,95,758,258,2007,36.82170543
AMD,Phenom II,Deneb,0.045,0.025,0.875,1.425,1.15,2800,4,125,758,258,2007,48.4496124
AMD,Phenom II,Deneb,0.045,0.025,0.85,1.425,1.1375,2800,4,95,758,258,2007,36.82170543
AMD,Phenom II,Deneb,0.045,0.025,0.875,1.425,1.15,3000,4,125,758,258,2007,48.4496124
AMD,Phenom II,Deneb,0.045,0.025,0.85,1.4,1.125,3200,4,125,758,258,2007,48.4496124
AMD,Phenom,Toliman,0.065,0.035,1.2,1.25,1.225,2400,3,95,463,283,2006,33.56890459
AMD,Phenom,Agena,0.065,0.035,1.15,1.25,1.2,2400,4,95,463,285,2006,33.33333333
AMD,Phenom,Agena,0.065,0.035,1.2,1.3,1.25,2500,4,125,463,283,2006,44.16961131
AMD,Phenom,Agena,0.065,0.035,1.25,1.3,1.275,2600,4,140,463,283,2006,49.46996466
AMD,Phenom,Agena,0.065,0.035,1.075,1.125,1.1,2000,4,65,463,283,2006,22.96819788
AMD,Turion 64,Lancaster,0.09,0.053,1.2,1.2,1.2,2200,1,25,114,125,2005,20
AMD,Turion 64 X2,Trinidad,0.09,0.053,,,,1800,2,,,,2005,
AMD,Turion 64 X2,Tyler,0.065,0.035,1.125,1.125,1.125,2000,2,31,153.8,126,2006,24.6031746
Broadcom,Broadcom,Zephyr,,,,,,1300,2,,,1,,0
Cypress,Cypress,,0.8,0.8,5,5,5,40,1,3,0.08,64,1989,4.6875
Cyrix,486DX,,0.65,0.65,5,5,5,100,1,,1.1,196,1993,0
Cyrix,486SLC,,0.65,0.65,5,5,5,33,1,,0.6,108,1993,0
Cyrix,5x86,,0.65,0.65,3.3,3.3,3.3,120,1,3,2,144,1993,2.083333333
Cyrix,6x86,M1,0.65,0.65,3.3,3.3,3.3,120,1,12,3,210,1996,5.714285714
Cyrix,6x86,M2,0.35,0.35,2.9,2.9,2.9,188,1,13,6.5,197,1994,6.598984772
Cyrix,Cyrix III,Joshua,0.18,0.1,2.2,2.2,2.2,450,1,16,22,76,2000,21.05263158
DEC,Alpha 21064,EV4,0.75,0.75,3.3,3.3,3.3,100,1,30,1.68,234,1992,12.82051282
DEC,Alpha 21064,EV4,0.75,0.75,3.3,3.3,3.3,125,1,30,1.68,234,1992,12.82051282
DEC,Alpha 21064,EV4,0.75,0.75,3.3,3.3,3.3,150,1,30,1.68,234,1992,12.82051282
DEC,Alpha 21064,EV4,0.75,0.75,3.3,3.3,3.3,166,1,30,1.68,234,1992,12.82051282
DEC,Alpha 21064,EV4,0.75,0.75,3.3,3.3,3.3,175,1,30,1.68,234,1992,12.82051282
DEC,Alpha 21064,EV4,0.75,0.75,3.3,3.3,3.3,190,1,30,1.68,234,1992,12.82051282
DEC,Alpha 21064,EV4,0.75,0.75,3.3,3.3,3.3,200,1,30,1.68,234,1992,12.82051282
DEC,Alpha 21064A,EV45,0.5,0.5,3.3,3.3,3.3,225,1,33,2.85,164,1993,20.12195122
DEC,Alpha 21064A,EV45,0.5,0.5,3.3,3.3,3.3,233,1,33,2.85,164,1993,20.12195122
DEC,Alpha 21064A,EV45,0.5,0.5,3.3,3.3,3.3,266,1,33,2.85,164,1993,20.12195122
DEC,Alpha 21064A,EV45,0.5,0.5,3.3,3.3,3.3,275,1,33,2.85,164,1993,20.12195122
DEC,Alpha 21064A,EV45,0.5,0.5,3.3,3.3,3.3,300,1,33,2.85,164,1993,20.12195122
DEC,Alpha 21066A,LCA45,,,3.3,3.3,3.3,231,1,23,1.8,161,,14.28571429
DEC,Alpha 21066A,LCA45,,,3.3,3.3,3.3,233,1,23,1.8,161,,14.28571429
DEC,Alpha 21066A,LCA45,,,3.3,3.3,3.3,99,1,23,1.8,161,,14.28571429
DEC,Alpha 21164,EV5,0.5,0.5,3.3,3.3,3.3,250,1,46,9.3,299,1993,15.38461538
DEC,Alpha 21164,EV5,0.5,0.5,3.3,3.3,3.3,266,1,46,9.3,299,1993,15.38461538
DEC,Alpha 21164,EV5,0.5,0.5,3.3,3.3,3.3,291,1,51,9.3,299,1993,17.05685619
DEC,Alpha 21164,EV5,0.5,0.5,3.3,3.3,3.3,300,1,51,9.3,299,1993,17.05685619
DEC,Alpha 21164,EV5,0.5,0.5,3.3,3.3,3.3,333,1,56,9.3,299,1993,18.72909699
DEC,Alpha 21164,EV5,0.5,0.5,3.3,3.3,3.3,350,1,56,9.3,299,1993,18.72909699
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,352,1,31,9.66,209,1995,14.83253589
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,374,1,,9.66,209,1995,0
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,400,1,,9.66,209,1995,0
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,433,1,,9.66,209,1995,0
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,437,1,,9.66,209,1995,0
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,466,1,,9.66,209,1995,0
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,480,1,,9.66,209,1995,0
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,500,1,,9.66,209,1995,0
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,533,1,,9.66,209,1995,0
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,600,1,,9.66,209,1995,0
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,612,1,55,9.66,209,1995,26.31578947
DEC,Alpha 21164A,EV56,0.35,0.35,2.5,2.5,2.5,767,1,,9.66,209,1995,0
DEC,Alpha 21164PC,PCA56,0.5,0.5,3.3,3.3,3.3,533,1,35,3.5,141,1993,24.82269504
DEC,Alpha 21164PC,PCA57,0.28,0.28,2.5,2.5,2.5,600,1,20,5.7,101,1998,19.8019802
DEC,Alpha 21264,EV6,0.35,0.35,2.1,2.3,2.2,466,1,80,15.2,314,1996,25.47770701
DEC,Alpha 21264,EV6,0.35,0.35,2.1,2.3,2.2,500,1,91,15.2,314,1996,28.98089172
DEC,Alpha 21264,EV6,0.35,0.35,2.1,2.3,2.2,525,1,95,15.2,314,1996,30.25477707
DEC,Alpha 21264,EV6,0.35,0.35,2.1,2.3,2.2,575,1,100,15.2,314,1996,31.84713376
DEC,Alpha 21264A,EV67,0.25,0.25,2,2,2,616,1,70,15.2,210,1998,33.33333333
DEC,Alpha 21264A,EV67,0.25,0.25,2,2,2,667,1,73,15.2,210,1998,34.76190476
DEC,Alpha 21264A,EV67,0.25,0.25,2,2,2,700,1,,15.2,210,1998,0
DEC,Alpha 21264A,EV67,0.25,0.25,2,2,2,731,1,,15.2,210,1998,0
DEC,Alpha 21264A,EV67,0.25,0.25,2,2,2,750,1,,15.2,210,1998,0
DEC,Alpha 21264A,EV67,0.25,0.25,2,2,2,833,1,100,15.2,210,1998,47.61904762
DEC,Alpha 21264B,EV68A,0.18,0.1,1.7,1.7,1.7,833,1,65,15.2,125,2001,52
DEC,Alpha 21264C,EV68CB,0.18,0.1,1.7,1.7,1.7,1000,1,64,15.5,120,1998,53.33333333
DEC,Alpha 21264C,EV68CB,0.18,0.1,1.7,1.7,1.7,1224,1,,15.5,120,1998,0
DEC,Alpha 21264C,EV68CB,0.18,0.1,1.7,1.7,1.7,1250,1,75,15.5,120,1998,62.5
DEC,Alpha 21364,EV7,0.18,0.1,1.5,1.5,1.5,1000,1,125,130,397,1998,31.4861461
DEC,Alpha 21364,EV7,0.18,0.1,1.5,1.5,1.5,1150,1,125,130,397,1998,31.4861461
DEC,Alpha 21364,EV7z,0.18,0.1,1.5,1.5,1.5,1300,1,125,130,397,1998,31.4861461
Fujitsu,microSPARC II,Swift,0.4,0.4,3.3,3.3,3.3,110,1,,,233,1995,0
Fujitsu,microSPARC II,Swift,0.5,0.5,3.3,3.3,3.3,60,1,,2.3,233,1994,0
Fujitsu,microSPARC II,Swift,0.5,0.5,3.3,3.3,3.3,70,1,,2.3,233,1994,0
Fujitsu,microSPARC II,Swift,0.5,0.5,3.3,3.3,3.3,85,1,,2.3,233,1994,0
Fujitsu,SPARC64 GP,,0.24,0.24,,,,224,1,,210,17,1997,0
Fujitsu,SPARC64 GP,,0.24,0.24,,,,248,1,,,,1997,
Fujitsu,SPARC64 GP,,0.24,0.24,3.3,3.3,3.3,272,1,50,2.7,240,1997,20.83333333
Fujitsu,SPARC64 GP,,0.24,0.24,,,,296,1,,,,1997,
Fujitsu,SPARC64 GP,,0.18,0,2.6,2.6,2.6,360,1,25,,,2000,
Fujitsu,SPARC64 GP,,0.18,0,,,,400,1,,,,2000,
Fujitsu,SPARC64 GP,,0.18,0,1.9,1.9,1.9,450,1,21,,126,2000,16.66666667
Fujitsu,SPARC64 GP,,0.18,0,,,,501,1,,,,2000,
Fujitsu,SPARC64 GP,,0.18,0,,,,563,1,,,,2000,
Fujitsu,SPARC64 GP,,0.15,0,,,,600,1,,,,2002,
Fujitsu,SPARC64 GP,,0.15,0,,,,675,1,,,,2002,
Fujitsu,SPARC64 GP,,0.15,0,,,,700,1,,,,2002,
Fujitsu,SPARC64 GP,,0.15,0,,,,788,1,,,,2002,
Fujitsu,SPARC64 GP,,0.15,0,,,,810,1,,,,2002,
Fujitsu,SPARC64 V,Zeus,0.13,0,,,,1080,1,,,,0,
Fujitsu,SPARC64 V,Zeus,0.13,0,,,,1100,1,,,,0,
Fujitsu,SPARC64 V,Zeus,0.13,0,,,,1320,1,,,,0,
Fujitsu,SPARC64 V,Zeus,0.13,0,,,,1350,1,,,,0,
Fujitsu,SPARC64 V,Olympus-B,0.09,0,,,,1650,1,,,,0,
Fujitsu,SPARC64 V,Olympus-B,0.09,0,,,,1870,1,,,,0,
Fujitsu,SPARC64 V,Olympus-B,0.09,0,,,,1890,1,,,,0,
Fujitsu,SPARC64 V,Olympus-B,0.09,0,,,,1980,1,,,,0,
Fujitsu,SPARC64 V,Olympus-B,0.09,0,,,,2025,1,,,,0,
Fujitsu,SPARC64 V,Olympus-B,0.09,0,,,,2160,1,,,,0,
Fujitsu,SPARC64 VII,Jupiter,0.065,0.03,,,,2520,4,,600,,2008,
Fujitsu,SPARC64 VII,Jupiter,0.065,0.03,,,,2750,4,,600,,2008,
Fujitsu,TurboSPARC,,0.35,0.35,3.3,3.3,3.3,170,1,9,3,132,1996,6.818181818
HAL,SPARC64,,0.4,0.4,,,,101,1,,,,1995,
HAL,SPARC64,,0.4,0.4,,,,118,1,,,,1995,
HAL,SPARC64 II,,0.35,0.35,,,,141,1,,,,1996,
HAL,SPARC64 II,,0.35,0.35,,,,161,1,,,,1996,
Hitachi,harp-1,,0.5,0.5,3.3,3.3,3.3,120,1,17,2.8,267,1994,6.367041199
HP,PA-7000,,1,1,,,,50,1,,0.58,201,1991,0
HP,PA-7100,Thunderbird,0.8,0.8,,,,100,1,,0.85,196,1992,0
HP,PA-7100,Thunderbird,0.8,0.8,,,,125,1,,0.85,196,1992,0
HP,PA-7100,Thunderbird,0.8,0.8,,,,50,1,,0.85,196,1992,0
HP,PA-7100,Thunderbird,0.8,0.8,,,,80,1,,0.85,196,1992,0
HP,PA-7100,Thunderbird,0.8,0.8,,,,90,1,,0.85,196,1992,0
HP,PA-7100LC,Hummingbird,0.75,0.75,,,,100,1,,,,1994,
HP,PA-7100LC,Hummingbird,0.75,0.75,,,,48,1,,,,1994,
HP,PA-7100LC,Hummingbird,0.75,0.75,,,,60,1,,,,1994,
HP,PA-7100LC,Hummingbird,0.75,0.75,,,,64,1,,,,1994,
HP,PA-7100LC,Hummingbird,0.75,0.75,,,,75,1,,,,1994,
HP,PA-7100LC,Hummingbird,0.75,0.75,,,,80,1,,,,1994,
HP,PA-7100LC,Hummingbird,0.75,0.75,,,,96,1,,,,1994,
HP,PA-7150,,0.8,0.8,,,,120,1,,,,1992,
HP,PA-7150,,0.8,0.8,,,,125,1,,,,1992,
HP,PA-7150,,0.8,0.8,,,,99,1,,,,1992,
HP,PA-7200,Thunderbird',0.55,0.55,,,,100,1,29,,,1995,
HP,PA-7200,Thunderbird',0.55,0.55,,,,120,1,29,,,1995,
HP,PA-7300LC,,0.5,0.5,,,,132,1,,,,1996,
HP,PA-7300LC,,0.5,0.5,3.3,3.3,3.3,160,1,15,9,259,1996,5.791505792
HP,PA-7300LC,,0.5,0.5,,,,180,1,,,,1996,
HP,PA-8000,Onyx,0.5,0.5,,,,160,1,,,,1996,
HP,PA-8000,Onyx,0.5,0.5,,,,180,1,,,,1996,
HP,PA-8200,Vulcan,0.5,0.5,,,,200,1,,,,1996,
HP,PA-8200,Vulcan,0.5,0.5,,,,236,1,,,,1996,
HP,PA-8200,Vulcan,0.5,0.5,,,,240,1,,,,1996,
HP,PA-8500,Vulcan,0.25,0.2,,,,300,1,,,,1997,
HP,PA-8500,Vulcan,0.25,0.2,,,,360,1,,,,1997,
HP,PA-8500,Vulcan,0.25,0.2,,,,367,1,,,,1997,
HP,PA-8500,Vulcan,0.25,0.2,,,,400,1,,,,1997,
HP,PA-8500,Vulcan,0.25,0.2,2,2,2,440,1,42,140,467,1997,8.993576017
HP,PA-8600,Landshark,0.25,0.2,,,,440,1,,,,1997,
HP,PA-8600,Landshark,0.25,0.2,,,,500,1,,,,1997,
HP,PA-8600,Landshark,0.25,0.2,,,,550,1,,,,1997,
HP,PA-8600,Landshark,0.25,0.2,2,2,2,552,1,53,140,467,1997,11.3490364
HP,PA-8700,Piranha,0.18,0.1,,,,625,1,,,,1998,
HP,PA-8700,Piranha,0.18,0.1,,,,650,1,,,,1998,
HP,PA-8700,Piranha,0.18,0.1,1.65,1.65,1.65,750,1,42,186,306,1998,13.7254902
HP,PA-8700+,Piranha,0.18,0.1,,,,875,1,,,,1998,
IBM,Power2,P2SC,0.25,0.18,,,,160,1,,,,1997,
IBM,Power2,RIOS2,0.72,0.45,,,,59,1,,23,1215,1993,0
IBM,Power2,Power2+,0.72,0.45,,,,66,1,,,,1993,
